POSTAL_CODE,lat,lon,temp_change,precip_change,humidity_change,wind_change
4462,-26.5491999,148.1871278,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4465,-26.4853725,147.9737653,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4467,-26.4455732,147.5445034,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4468,-26.569158,147.0111681,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
4470,-26.2260696,146.0249982,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4471,-27.7477666,145.9135867,+10% to +25%,> -50% Change,-25% to -50%,+10% to +25%
4472,-24.7102231,145.3143491,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4474,-26.5888103,145.0175722,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4475,-26.6292813,145.0142027,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4477,-25.7999814,146.5833663,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4478,-24.9865124,146.382423,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4479,-26.6853236,145.5801757,+10% to +25%,> -50% Change,-25% to -50%,+10% to +25%
4480,-26.7342767,143.7369154,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4481,-25.42058,142.6547585,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4482,-25.4665415,139.2030851,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4486,-28.5818815,148.2284289,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4487,-28.042334,148.5866384,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4488,-28.1767542,147.1013188,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4489,-27.3280856,146.1142253,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4490,-28.1112414,145.6689636,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
4491,-28.1790962,145.0493375,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
4492,-27.8201,143.045893,+10% to +25%,> -50% Change,-25% to -50%,+10% to +25%
4493,-28.9972216,144.409873,+10% to +25%,> -50% Change,-25% to -50%,+10% to +25%
4494,-28.4240283,149.6576367,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4496,-28.4615936,149.3339956,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4497,-28.6370311,148.8673144,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4498,-28.4175022,149.8707851,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4500,-27.3033237,152.9323602,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4501,-27.2838811,152.9823835,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4502,-27.2651516,152.9706122,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4503,-27.2508424,152.9926352,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4504,-27.2015813,152.9655318,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4505,-27.1544509,152.9727474,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4506,-27.133839,152.9264759,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4507,-26.9861003,153.1325243,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4508,-27.1859323,153.0206446,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4509,-27.2360306,153.0265315,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4510,-27.0796844,152.9518951,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4511,-27.066757,153.0834039,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4512,-27.014804,152.8499952,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4514,-26.9550035,152.7779946,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4515,-26.789344,152.4973826,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4516,-27.0367308,152.9607727,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4517,-26.953469,153.0265315,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4518,-26.9123315,152.9323602,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4519,-26.8507005,152.8970569,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4520,-27.37121,152.8676186,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4521,-27.1352804,152.8029443,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4550,-26.8000383,152.9666291,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4551,-26.7977396,153.1359352,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4552,-26.7346009,152.7559043,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4553,-26.7664958,153.0167101,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4554,-26.7280729,152.9617842,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4555,-26.6934868,152.9559142,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4556,-26.6971583,153.0500809,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4557,-26.6990471,153.1010891,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4558,-26.6541595,153.0795213,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4559,-26.6667341,152.9665872,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4560,-26.6077924,152.9323602,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4561,-26.5626224,152.9554676,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4562,-26.4941369,152.908824,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4563,-26.4240134,152.8852905,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4564,-26.6105931,153.0795213,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4565,-26.303935,152.9912123,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4566,-26.4134913,153.0505806,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4567,-26.4065351,153.1018054,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4568,-26.3629933,152.8559985,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4569,-26.3376411,152.8088251,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4570,-26.1882554,152.6705427,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4571,-26.2633136,152.8747229,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4572,-26.6715056,153.1045489,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4573,-26.5394151,153.0879644,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4574,-26.5872796,152.7794229,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4575,-26.7230355,153.1300249,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4580,-26.0346017,153.0618566,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4581,-25.2663148,153.1560853,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4600,-26.1229125,152.215754,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4601,-26.1833489,152.0666213,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4605,-26.1309297,151.8409214,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4606,-26.277494,151.8175207,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4608,-26.3706839,151.7473377,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4610,-26.5397645,151.84313,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4611,-26.1555562,151.7513469,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4612,-26.1759151,151.6931283,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4613,-26.1648642,151.6024678,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4614,-26.8392162,151.9774802,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4615,-26.6635867,152.0048138,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4620,-25.6207597,152.3095833,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4621,-25.4760129,152.0282394,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4625,-25.6051205,151.6070583,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4626,-25.8311568,151.0471355,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4627,-25.3721972,151.1215391,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4630,-24.8662907,151.1241149,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4650,-25.5350235,152.695998,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4655,-25.2965245,152.8235456,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4659,-25.2686005,152.6148504,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4660,-25.1854347,152.3095833,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4662,-25.3472258,152.5952794,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4670,-24.8822309,152.3593807,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4671,-24.9910749,151.9554405,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4673,-24.7197,152.0516681,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4674,-24.5002555,151.9345555,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4676,-24.6172263,151.6538052,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4677,-24.3287726,151.5580962,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4678,-24.0837943,151.6244968,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4680,-23.8783576,151.2463137,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4694,-23.7919288,151.1170184,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4695,-23.810368,150.9783868,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4697,-23.8116708,150.7911697,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4699,-23.6268212,150.6285091,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4700,-23.3762489,150.5004652,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4701,-23.3500536,150.5501151,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4702,-23.6457869,149.3303348,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
4703,-23.1334578,150.7333257,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4704,-23.129409,150.361674,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4705,-22.5108293,149.1960526,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4706,-22.6263321,149.7487272,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4707,-22.3455275,149.5358038,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4709,-23.0351671,148.343171,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4710,-23.2673695,150.8260487,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4711,-23.276056,150.5064931,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4712,-23.7177729,149.6727487,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4713,-24.1327416,149.4567101,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4714,-23.6436045,150.3965401,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4715,-24.6360972,150.3037323,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4716,-24.4872826,150.5747799,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4717,-23.5831866,148.8799357,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4718,-24.5729805,149.9744783,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4719,-25.1114621,150.1184797,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4720,-24.0139022,147.5532762,+10% to +25%,> -50% Change,-25% to -50%,+10% to +25%
4721,-22.8318768,147.6290138,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4722,-24.1146499,148.0873152,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4723,-23.0806588,148.0242583,+10% to +25%,> -50% Change,-25% to -50%,+10% to +25%
4724,-23.6500118,146.6333144,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4725,-23.7152324,145.3143491,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4726,-22.9708603,145.242794,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4727,-23.5933447,144.5218074,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4728,-23.2580471,145.9746196,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4730,-23.8164969,143.2180495,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4731,-24.4286407,144.2593118,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4732,-22.5944511,144.5478689,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4733,-22.1870756,143.2180495,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4735,-23.3216584,141.7258239,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4736,-25.118917,143.2180495,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4737,-21.4226027,149.2167555,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4738,-21.62205,149.2420166,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4739,-21.8119895,149.3339956,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4740,-21.1499948,149.1271385,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4741,-21.0486737,148.8744888,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4742,-21.6738504,148.4629997,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4743,-21.3539003,148.1144193,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4744,-21.9614108,147.825395,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4745,-22.4848385,148.2804541,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4746,-22.8139627,148.6983715,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4750,-21.0306595,149.1443634,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4751,-21.1629333,149.0556384,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
4753,-21.1463311,148.9512029,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4754,-21.2242265,148.8382733,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4756,-21.1234579,148.577239,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4757,-21.2156464,148.5086818,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4798,-20.8119331,148.7717042,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4799,-20.6881443,148.6236338,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4800,-20.4049878,148.5807213,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4802,-20.2674989,148.7169163,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4804,-20.5530661,147.8443629,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4805,-22.5822615,151.700565,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4806,-19.9245624,147.3722545,flat to +10%,> -50% Change,flat to -10%,+10% to +25%
4807,-19.9200364,147.1464245,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4808,-19.5553717,147.3559601,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4809,-19.5702853,147.1399099,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4810,-19.35682,147.0379125,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4811,-19.360968,146.8198691,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4812,-19.2873647,146.7917682,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4814,-19.2878252,146.7552341,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4815,-19.3884456,146.7244769,flat to +10%,> -50% Change,flat to -10%,+10% to +25%
4816,-21.1851758,145.1375834,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4817,-19.3321474,146.6060735,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4818,-19.2049974,146.5168094,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4819,-19.1547801,146.8451379,flat to +10%,> -50% Change,flat to +10%,flat to -10%
4820,-20.0762578,146.2585756,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4821,-20.8464738,144.1997353,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4822,-20.031224,143.045893,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4823,-20.975595,141.6834275,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4824,-19.9853306,140.3481835,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4825,-20.6905688,138.3988186,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4828,-19.9206858,138.1213302,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4829,-23.5827727,139.6911374,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
4830,-17.5800577,138.8799972,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4849,-18.3022077,146.1588712,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4850,-18.6498411,146.1622593,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4852,-17.8666147,146.0972186,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4854,-17.983313,145.8023118,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4855,-17.8000401,146.0000983,flat to +10%,> -50% Change,-10% to -25%,flat to +10%
4856,-17.753872,145.8913207,flat to +10%,> -50% Change,-10% to -25%,+10% to +25%
4857,-17.7470929,146.0208179,flat to +10%,> -50% Change,-10% to -25%,flat to +10%
4858,-17.5833191,146.0702738,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4859,-17.5972126,145.9955686,flat to +10%,> -50% Change,-10% to -25%,flat to +10%
4860,-17.5226829,146.0278258,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4861,-17.3407399,145.9275759,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4865,-17.0923129,145.7847472,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4868,-16.9678678,145.7464633,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4869,-17.0187557,145.7448496,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4870,-16.918648,145.7405497,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4871,-18.5471467,143.2244216,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4872,-18.0178418,144.9611836,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4873,-16.2446478,145.2701235,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4874,-12.6318718,141.8707759,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4875,-10.5799693,142.2193697,+10% to +25%,> -50% Change,flat to -10%,flat to -10%
4876,-10.8500975,142.369048,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4877,-16.5257098,145.4652682,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4878,-16.8314187,145.6908596,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4879,-16.7705777,145.6717627,flat to +10%,> -50% Change,flat to -10%,flat to -10%
4880,-16.9941129,145.3585972,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4881,-16.8167422,145.6333317,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4882,-17.2031744,145.4517071,flat to +10%,> -50% Change,-10% to -25%,flat to +10%
4883,-17.2661339,145.4858493,flat to +10%,> -50% Change,-10% to -25%,flat to +10%
4884,-17.2711364,145.5830739,flat to +10%,> -50% Change,flat to -10%,flat to +10%
4885,-17.3535838,145.5936206,flat to +10%,> -50% Change,-10% to -25%,+10% to +25%
4886,-17.5121402,145.6023644,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4887,-17.4318581,145.093449,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4888,-17.5839985,145.4471613,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
4890,-17.5123583,141.1794546,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
4891,-17.4912391,140.8768541,flat to +10%,> -50% Change,flat to +10%,+10% to +25%
4892,-15.2903067,143.3906074,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
4895,-15.9452239,145.3186989,flat to +10%,> -50% Change,flat to -10%,flat to +10%
5000,-34.9328294,138.6038129,flat to +10%,> -50% Change,flat to -10%,flat to -10%
5001,-34.9219463,138.5955172,flat to +10%,> -50% Change,flat to -10%,flat to -10%
5005,-34.920603,138.6062277,flat to +10%,> -50% Change,flat to -10%,flat to -10%
5006,-34.9091145,138.5962997,flat to +10%,> -50% Change,flat to -10%,flat to -10%
5007,-34.9033293,138.571263,flat to +10%,> -50% Change,flat to -10%,flat to -10%
5008,-34.8887724,138.5637543,flat to +10%,> -50% Change,flat to -10%,flat to -10%
5009,-34.8950354,138.5512419,flat to +10%,> -50% Change,flat to -10%,flat to -10%
5010,-34.86129409999999,138.5637543,flat to +10%,> -50% Change,flat to -10%,flat to -10%
5011,-34.8854877,138.5337293,flat to +10%,> -50% Change,flat to -10%,flat to -10%
5012,-34.8621629,138.5437358,flat to +10%,> -50% Change,flat to -10%,flat to -10%
5013,-34.8438433,138.5437358,flat to +10%,> -50% Change,flat to -10%,flat to +10%
5014,-34.8680352,138.5137217,flat to +10%,> -50% Change,flat to -10%,flat to -10%
5015,-34.8455742,138.5037206,flat to +10%,> -50% Change,flat to -10%,flat to +10%
5016,-34.8231111,138.4937213,flat to +10%,> -50% Change,flat to -10%,flat to +10%
5017,-34.8047928,138.4937213,flat to +10%,> -50% Change,flat to -10%,flat to +10%
